company,company_cn,sheet_name,item,item_cn,unit,value,date,note,status
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,510.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,469.20,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,513.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,471.96,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,516.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,474.72,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,519.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,477.48,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,522.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_acid,耗酸量,吨,480.24,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,520.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,478.40,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,523.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,481.16,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,526.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,483.92,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,529.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,486.68,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,532.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_alkali,耗碱量,吨,489.44,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,530.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,487.60,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,533.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,490.36,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,536.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,493.12,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,539.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,495.88,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,542.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_oil,耗油量,吨,498.64,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,540.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,496.80,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,543.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,499.56,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,546.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,502.32,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,549.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,505.08,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,552.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_ammonia_water,耗氨水量,吨,507.84,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,550.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,506.00,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,553.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,508.76,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,556.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,511.52,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,559.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,514.28,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,562.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,consumption_limestone_powder,耗石灰石粉量,吨,517.04,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,560.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,515.20,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,563.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,517.96,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,566.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,520.72,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,569.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,523.48,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,572.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_boiler_steam_running,运行汽炉数,台,526.24,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,570.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,524.40,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,573.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,527.16,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,576.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,529.92,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,579.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,532.68,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,582.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,amount_turbine_running,运行汽轮机数,台,535.44,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,580.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,533.60,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,583.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,536.36,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,586.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,539.12,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,589.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,541.88,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,592.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,equipment_on_off_status,主设备启停情况,-,544.64,2024-10-25,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,590.00,2025-10-21,,sample
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,542.80,2024-10-21,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,593.00,2025-10-22,,sample
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,545.56,2024-10-22,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,596.00,2025-10-23,,sample
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,548.32,2024-10-23,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,599.00,2025-10-24,,sample
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,551.08,2024-10-24,,sample_peer
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,602.00,2025-10-25,,sample
XiangHai,香海热电厂,XiangHai_Sheet,additional_information,突发情况说明,-,553.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,600.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,552.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,603.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,554.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,606.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,557.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,609.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,560.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,612.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,amount_network_interface_heat_supply,网口供热量,GJ,563.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,610.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,561.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,613.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,563.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,616.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,566.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,619.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,569.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,622.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,amount_hot_water_sales,高温水销售量,GJ,572.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,620.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,570.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,623.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,573.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,626.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,575.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,629.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,578.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,632.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,amount_steam_sales,售汽量,吨,581.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,630.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,579.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,633.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,582.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,636.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,585.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,639.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,587.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,642.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,consumption_water,耗水量,吨,590.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,640.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,588.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,643.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,591.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,646.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,594.32,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,649.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,597.08,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,652.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,consumption_network_fill_water,其中：电厂一次网补水量,吨,599.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,650.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,598.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,653.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,600.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,656.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,603.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,659.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,606.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,662.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_fill_water,其中：换热站补水量,吨,609.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,660.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,607.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,663.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,609.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,666.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,612.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,669.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,615.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,672.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_purchased_power,外购电量,万kWh,618.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,670.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,616.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,673.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,619.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,676.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,621.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,679.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,624.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,682.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,consumption_station_heat,站内耗热量,GJ,627.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,680.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,625.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,683.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,628.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,686.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,631.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,689.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,633.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,692.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,eco_hot_water_income,售高温水收入,万元,636.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,690.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,634.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,693.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,637.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,696.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,640.32,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,699.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,643.08,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,702.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,eco_steam_income,售汽收入,万元,645.84,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,700.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,644.00,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,703.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,646.76,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,706.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,649.52,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,709.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,652.28,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,712.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,当日省市平台服务投诉量,当日省市平台服务投诉量,件,655.04,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,710.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,653.20,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,713.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,655.96,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,716.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,658.72,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,719.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,661.48,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,722.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,当日撤件后净投诉量,当日撤件后净投诉量,件,664.24,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,720.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,662.40,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,723.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,665.16,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,726.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,667.92,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,729.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,670.68,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,732.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,其中_1_省平台净投诉量,其中：1.省平台净投诉量,件,673.44,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,730.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,671.60,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,733.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,674.36,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,736.00,2025-10-23,,sample
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,677.12,2024-10-23,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,739.00,2025-10-24,,sample
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,679.88,2024-10-24,,sample_peer
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,742.00,2025-10-25,,sample
GongRe,供热公司,GongRe_Sheet,其中_2_市平台净投诉量,其中：2.市平台净投诉量,件,682.64,2024-10-25,,sample_peer
GongRe,供热公司,GongRe_Sheet,本月累计净投诉量,本月累计净投诉量,件,740.00,2025-10-21,,sample
GongRe,供热公司,GongRe_Sheet,本月累计净投诉量,本月累计净投诉量,件,680.80,2024-10-21,,sample_peer
GongRe,供热公司,GongRe_Sheet,本月累计净投诉量,本月累计净投诉量,件,743.00,2025-10-22,,sample
GongRe,供热公司,GongRe_Sheet,本月累计净投诉量,本月累计净投诉量,件,683.56,2024-10-22,,sample_peer
GongRe,供热公司,GongRe_Sheet,本月累计净投诉量,本月累计净投诉量,件,746.00,2025-10-23,,sample
